movie_code,Title,Revenue,Budget,Runtime,Opening_weekend_US,Rating,Production_company,Genre,IMDb_code,year_released,month_released,day_released
2639,Deconstructing Harry,10686841,20000000,96,10686841,R,"Sweetland Films, Jean Doumanian Productions, Magnolia Productions, Fine Line Features","Comedy, Drama",tt0118954,1997,12,12
2270,Stardust,137500000,70000000,127,137500000,R,"Paramount Pictures, Marv, Vaughn Productions, di Bonaventura Pictures, Ingenious Media","Adventure, Fantasy, Romance, Family",tt0486655,2007,08,09
156022,The Equalizer,192330738,55000000,132,192330738,R,"Lonetree Entertainment, Columbia Pictures, Village Roadshow Pictures, Escape Artists, LStar Capital, Mace Neufeld Productions","Thriller, Action, Crime",tt0455944,2014,09,24
809,Shrek 2,935454538,150000000,92,935454538,R,"DreamWorks Animation, Pacific Data Images","Animation, Family, Comedy, Fantasy, Adventure, Romance",tt0298148,2004,05,19
99861,Avengers: Age of Ultron,1405403694,365000000,141,1405403694,R,Marvel Studios,"Action, Adventure, Science Fiction",tt2395427,2015,04,22
14554,Bad Day at Black Rock,3788000,1271000,81,3788000,R,"Loew's Incorporated, Metro-Goldwyn-Mayer","Thriller, Mystery, Western",tt0047849,1955,01,13
837,Videodrome,2120439,5952000,88,2120439,R,"Guardian Trust Company, Filmplan International, Canadian Film Development Corporation, Famous Players Limited","Horror, Science Fiction, Mystery",tt0086541,1983,02,04
15600,Missing,14000000,0,123,14000000,R,"Universal Pictures, Polygram Pictures","Drama, Mystery, Thriller",tt0084335,1982,02,12
14551,Winchester '73,2250000,0,92,2250000,R,Universal International Pictures,Western,tt0043137,1950,07,12
449924,Ip Man 4: The Finale,239000000,52000000,107,239000000,R,"Mandarin Motion Pictures Limited, Golden Harvest Company, Bullet Films, Shanghai Bona Cultural Media","Action, Drama, History",tt2076298,2019,12,19
323661,Mune: Guardian of the Moon,15730665,17000000,86,15730665,R,"ON Animation Studios, Kinology, Orange Studio","Animation, Family, Adventure, Fantasy",tt3858372,2015,02,05
43266,How Green Was My Valley,6000000,1250000,118,6000000,R,20th Century Fox,Drama,tt0033729,1941,10,28
15152,"OSS 117: Cairo, Nest of Spies",0,0,99,0,R,"Artémis Productions, Gaumont, Mandarin Cinéma, M6 Films, Canal+, CinéCinéma, M6, Tax Shelter du Gouvernement Fédéral Belge, Belga Films","Crime, Action, Adventure, Comedy",tt0464913,2006,04,19
1367,Rocky II,85200000,7000000,119,85200000,R,"Winkler Films, United Artists",Drama,tt0079817,1979,06,15
889699,Holy Spider,1252637,0,118,1252637,R,"Profile Pictures, One Two Films, Wild Bunch, Film i Väst, Why Not Productions, ZDF/Arte, ARTE France Cinéma, Nordisk Film Sweden","Crime, Drama, Thriller",tt18550140,2022,07,13
284689,Testament of Youth,1822250,0,129,1822250,R,"BBC Film, Heyday Films, Nordisk Film Denmark, Lipsync Productions, BFI, Sony Pictures Classics, Protagonist Pictures, Ingenious Media, Hotwells Productions","History, Drama, War",tt1441953,2014,10,14
318781,Colonia,3621046,14000000,106,3621046,R,"Majestic Filmproduktion, Rat Pack Filmproduktion, Iris Productions, Fred Films","Drama, History",tt4005402,2015,06,24
259761,Lights Out,0,0,3,0,R,David F. Sandberg,Horror,tt3605002,2013,12,30
258230,A Monster Calls,47300000,43000000,108,47300000,R,"River Road Entertainment, Participant, Apaches Films, La Trini, A Monster Calls AIE, Telecinco Cinema, Summit Entertainment, Focus Features","Drama, Fantasy",tt3416532,2016,10,07
10009,Brother Bear,250397798,128000000,85,250397798,R,Walt Disney Feature Animation,"Adventure, Animation, Family",tt0328880,2003,10,23
1262,Stranger Than Fiction,53700000,30000000,113,53700000,R,"Three Strange Angels, Mandate Pictures, Mandate International, Columbia Pictures","Comedy, Drama, Fantasy, Romance",tt0420223,2006,09,09
451,Leaving Las Vegas,49800000,3600000,111,49800000,R,"Initial Productions, United Artists, Lumière Pictures","Drama, Romance",tt0113627,1995,10,27
375315,The Salesman,6953604,0,125,6953604,R,"DFI, Memento Films Production, Farhadi Film Production, ARTE France Cinéma, ARTE","Drama, Thriller",tt5186714,2016,06,24
391713,Lady Bird,79000000,10000000,94,79000000,R,"IAC Films, Scott Rudin Productions, Entertainment 360","Drama, Comedy",tt4925292,2017,09,01
16227,Dark Passage,3430000,1678000,106,3430000,R,Warner Bros. Pictures,"Romance, Thriller, Mystery",tt0039302,1947,09,05
1802,La Ceremonie,10882920,0,111,10882920,R,"Prokino Filmproduktion, ZDF, MK2 Films, OLGA FILM","Drama, Thriller",tt0112769,1995,08,30
1598,Cape Fear,182300000,35000000,128,182300000,R,"Amblin Entertainment, Cappa Productions, Tribeca Productions, Universal Pictures","Thriller, Crime",tt0101540,1991,11,13
1572,Die Hard: With a Vengeance,366101666,90000000,128,366101666,R,"20th Century Fox, Cinergi Pictures","Action, Thriller",tt0112864,1995,05,19
360606,Adventures in Babysitting,0,9000000,95,0,R,"Bad Angels Productions, Ltd.","TV Movie, Adventure, Family, Comedy",tt4456850,2016,06,24
8923,Green Street Hooligans,3154346,0,109,3154346,R,"OddLot Entertainment, Yank Film Finance Limited, Senator International","Crime, Drama",tt0385002,2005,09,09
850,A Christmas Story,20700000,3300000,93,20700000,R,Metro-Goldwyn-Mayer,"Comedy, Family",tt0085334,1983,11,18
555285,"Are You There God? It's Me, Margaret.",21800000,30000000,107,21800000,R,"Gracie Films, Lionsgate","Comedy, Drama",tt9185206,2023,03,29
330457,Frozen II,1453683476,150000000,103,1453683476,R,"Walt Disney Pictures, Walt Disney Animation Studios","Family, Animation, Adventure, Comedy, Fantasy",tt4520988,2019,11,20
15487,The Greatest Game Ever Played,15431177,26000000,120,15431177,R,Walt Disney Pictures,Drama,tt0388980,2005,09,30
830,Forbidden Planet,3250000,1900000,98,3250000,R,Metro-Goldwyn-Mayer,"Science Fiction, Adventure, Fantasy, Romance",tt0049223,1956,03,23
509,Notting Hill,363889678,42000000,124,363889678,R,"PolyGram Filmed Entertainment, Working Title Films, Notting Hill Pictures, Duncan Kenworthy Productions","Romance, Comedy",tt0125439,1999,05,21
539681,DC League of Super-Pets,203000000,90000000,105,203000000,R,"Warner Bros. Pictures Animation, DC Entertainment, Seven Bucks Productions, Animal Logic","Animation, Action, Family, Comedy, Science Fiction",tt8912936,2022,07,27
459003,Mavka: The Forest Song,17300000,5000000,99,17300000,R,"Animagrad Animation Studio, 3Beep, FILM.UA Group","Animation, Adventure, Family, Fantasy",tt6685538,2023,03,02
19908,Zombieland,102391540,23600000,88,102391540,R,"Pariah, Columbia Pictures, Relativity Media","Comedy, Horror",tt1156398,2009,10,02
353577,Love at First Sight,0,0,91,0,R,ACE Pictures Entertainment,"Romance, Drama",tt2183014,2023,09,15
152780,The Past,10631747,11000000,130,10631747,R,"Memento Films Production, France 3 Cinéma, BIM Productions, Canal+, Ciné+, France Télévisions, MEDIA Programme of the European Union","Drama, Mystery",tt2404461,2013,05,17
317557,Queen of Katwe,10367161,15000000,124,10367161,R,"Cine Mosaic, Mirabai Films",Drama,tt4341582,2016,09,23
306745,Freeheld,573335,7000000,103,573335,R,"Double Feature Films, High Frequency Entertainment, Endgame Entertainment, Summit Entertainment","Romance, Drama",tt1658801,2015,10,02
37136,The Naked Gun: From the Files of Police Squad!,152356177,12000000,86,152356177,R,Paramount Pictures,"Comedy, Crime",tt0095705,1988,12,02
10501,The Road to El Dorado,76400000,95000000,89,76400000,R,"DreamWorks Pictures, DreamWorks Animation","Family, Adventure, Animation, Comedy, Fantasy",tt0138749,2000,03,31
50646,"Crazy, Stupid, Love.",145079584,50000000,118,145079584,R,Warner Bros. Pictures,"Comedy, Drama, Romance",tt1570728,2011,07,29
1850,Man on the Moon,47434430,82000000,118,47434430,R,"Mutual Film Company, Universal Pictures, Jersey Films, Cinehaus, West/Shapiro Productions, Marubeni, TOHO-TOWA, Tele München","Comedy, Drama",tt0125664,1999,12,22
285,Pirates of the Caribbean: At World's End,961000000,300000000,169,961000000,R,"Jerry Bruckheimer Films, Second Mate Productions, Walt Disney Pictures","Adventure, Fantasy, Action",tt0449088,2007,05,19
11072,Blazing Saddles,119500000,2600000,93,119500000,R,"Crossbow Productions, Warner Bros. Pictures","Western, Comedy",tt0071230,1974,02,07
9609,Of Mice and Men,5500000,0,110,5500000,R,Metro-Goldwyn-Mayer,Drama,tt0105046,1992,09,16
1725,West Side Story,43700000,6000000,151,43700000,R,"Seven Arts Productions, The Mirisch Company","Crime, Drama, Romance",tt0055614,1961,12,13
766,Army of Darkness,21502976,11000000,81,21502976,R,"Renaissance Pictures, Dino De Laurentiis Company, Introvision International, Universal Pictures","Fantasy, Horror, Comedy",tt0106308,1992,10,31
951491,Saw X,111823047,13000000,118,111823047,R,"Twisted Pictures, Lionsgate","Horror, Thriller",tt21807222,2023,09,27
614696,#Alive,13416285,6300000,98,13416285,R,"Lotte Entertainment, Zip Cinema, Perspective Pictures","Horror, Action, Adventure, Thriller",tt10620868,2020,06,24
546121,Run,5184368,1700000,90,5184368,R,Search Party,"Thriller, Horror, Drama",tt8633478,2020,11,20
323677,Race,24804129,5000000,134,24804129,R,"Trinity Race, Forecast Pictures, Solofilms, JoBro Productions","Drama, History",tt3499096,2016,02,19
45958,Biutiful,25147786,0,148,25147786,R,"Menage Atroz, Mod Producciones, Focus Features, Ikiru Films, TVE, TV3, Instituto de la Cinematografía y de las Artes Audiovisuales",Drama,tt1164999,2010,10,20
837881,She Said,13900000,32000000,129,13900000,R,"Plan B Entertainment, Annapurna Pictures, Universal Pictures, dentsu","Drama, History",tt11198810,2022,11,17
11713,Fist of Fury,100000000,100000,108,100000000,R,Orange Sky Golden Harvest,"Drama, Action, Thriller",tt0068767,1972,03,22
9474,My Name Is Nobody,0,0,117,0,R,"Rafran Cinematografica, Les Films Jacques Leitienne, Alcinter, Imp.Ex.Ci., Rialto Film","Comedy, Western",tt0070215,1973,12,13
986280,Fallen Leaves,12400000,1480000,81,12400000,R,"Sputnik, Bufo, Pandora Film","Romance, Comedy, Drama",tt21027780,2023,09,14
245168,Suffragette,16002420,14000000,106,16002420,R,"Ruby Films, Film4 Productions, Pathé, BFI","Drama, History",tt3077214,2015,10,16
20246,The Stranger,322000000,103400000,95,322000000,R,"International Pictures, The Haig Corporation, RKO Radio Pictures","Thriller, Crime",tt0038991,1946,07,02
785663,Old Henry,77463,0,99,77463,R,"Shout! Studios, Hideout Pictures, Blue Swan Entertainment, VMI Worldwide, Shout! Factory","Action, Western, Thriller, Crime, Mystery",tt12731980,2021,10,01
497698,Black Widow,379751131,200000000,134,379751131,R,Marvel Studios,"Action, Adventure, Science Fiction",tt3480822,2021,07,07
9833,The Phantom of the Opera,154700000,70000000,141,154700000,R,"Warner Bros. Pictures, Odyssey Entertainment, Scion Films, The Really Useful Group, Scion Films Phantom Production Partnership","Thriller, Drama, Romance",tt0293508,2004,12,08
8363,Superbad,170800000,20000000,113,170800000,R,"Columbia Pictures, Apatow Productions",Comedy,tt0829482,2007,03,20
902,The City of Lost Children,1738611,18000000,113,1738611,R,"Victoires Productions, Constellation Productions, Claudie Ossard Productions, Eurimages, Club d'Investissement Média, Canal+ España, Studio Image, Cofimage 4, Cofimage 5, Elías Querejeta PC, France 3 Cinéma, Lumière Pictures, Ossane, Phoenix Images, PROCIREP, CNC, TVE, StudioCanal, MEDIA Programme of the European Union, Sony Pictures Classics, Tele München","Fantasy, Science Fiction, Adventure",tt0112682,1995,05,17
642885,Hocus Pocus 2,0,30000000,107,0,R,"Walt Disney Pictures, Weimaraner Republic Pictures","Fantasy, Comedy, Family",tt11909878,2022,09,30
399366,Marrowbone,12294931,8000000,111,12294931,R,"Telecinco Cinema, Marrowbone, Ruidos en el Ático","Thriller, Horror, Mystery",tt5886440,2017,10,27
109445,Frozen,1274219009,150000000,102,1274219009,R,"Walt Disney Pictures, Walt Disney Animation Studios","Animation, Family, Adventure, Fantasy",tt2294629,2013,11,20
51497,Fast Five,626100000,125000000,130,626100000,R,"Original Film, Universal Pictures, One Race","Action, Thriller, Crime",tt1596343,2011,04,20
11929,Dolores Claiborne,46400000,13000000,132,46400000,R,"Castle Rock Entertainment, Columbia Pictures","Crime, Drama, Mystery",tt0109642,1995,03,24
11868,Dracula,3500000,104880,82,3500000,R,Hammer Film Productions,Horror,tt0051554,1958,05,22
417678,"Everything, Everything",61621140,10000000,96,61621140,R,"Alloy Entertainment, Itaca Films, Metro-Goldwyn-Mayer, Warner Bros. Pictures","Drama, Romance",tt5001718,2017,05,18
209274,Ida,15298355,2159280,82,15298355,R,"Portobello Pictures, Eurimages, Opus Film, City of Lodz, Phoenix Film Poland, Canal+ Polska, Det Danske Filminstitut, Phoenix Film Investments",Drama,tt2718492,2013,10,25
72570,The Vow,196114570,30000000,104,196114570,R,"Spyglass Entertainment, Screen Gems, Birnbaum/Barber Productions","Drama, Romance",tt1606389,2012,02,05
24748,Hud,10000000,2500000,112,10000000,R,Paramount Pictures,"Drama, Western",tt0057163,1963,05,28
9078,The Sword in the Stone,22200000,3000000,79,22200000,R,Walt Disney Productions,"Animation, Family, Fantasy",tt0057546,1963,12,25
399055,The Shape of Water,195300000,19500000,123,195300000,R,"Double Dare You (DDY), Fox Searchlight Pictures, Bull Productions, TSG Entertainment","Drama, Fantasy, Romance",tt5580390,2017,12,01
11832,Babette's Feast,4398938,0,104,4398938,R,"Rungstedlundfonden, Det Danske Filminstitut, Nordisk Film Denmark, Panorama-Film",Drama,tt0092603,1987,08,11
374205,One Piece Film: GOLD,66207073,0,120,66207073,R,"Fuji Television Network, Funimation Global Group, Toei Animation, Toei Company","Action, Animation, Adventure, Comedy",tt5251328,2016,07,23
76543,Tyrannosaur,676111,0,93,676111,R,"Inflammable Films, Warp X, Screen Yorkshire, Film4 Productions","Drama, Romance",tt1204340,2011,10,07
10139,Milk,54600000,20000000,128,54600000,R,"Groundswell Productions, Jinks/Cohen Company","History, Drama",tt1013753,2008,11,05
632617,C'mon C'mon,4300000,8300000,109,4300000,R,Be Funny When You Can,Drama,tt10986222,2021,11,19
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,180513586,75000000,100,180513586,R,"Paramount Pictures, Nickelodeon Movies, Point Grey Pictures, Cinesite Animation, Mikros Animation","Animation, Comedy, Action, Science Fiction",tt8589698,2023,07,31
549053,Last Christmas,121600000,30000000,102,121600000,R,"Universal Pictures, Feigco Entertainment","Comedy, Romance",tt8623904,2019,11,07
20352,Despicable Me,543284256,69000000,95,543284256,R,"Illumination, Universal Pictures","Family, Animation, Comedy",tt1323594,2010,07,08
14202,The Painted Veil,26910847,19400000,125,26910847,R,"Yari Film Group, Emotion Pictures, The Mark Gordon Company, Class 5 Films, Warner China Film HG Corporation, Stratus Film Co., W.I.P., Bob Yari Productions, The Colleton Company, Dragon Studios","Romance, Drama",tt0446755,2006,12,09
2609,"Planes, Trains and Automobiles",49500000,15000000,93,49500000,R,"Paramount Pictures, Hughes Entertainment",Comedy,tt0093748,1987,11,26
948713,The Last Kingdom: Seven Kings Must Die,0,0,111,0,R,Carnival Films,"Action, Adventure, War",tt15767808,2023,04,14
10559,Frequency,68106245,31000000,118,68106245,R,New Line Cinema,"Science Fiction, Thriller",tt0186151,2000,04,28
37724,Skyfall,1142471295,200000000,143,1142471295,R,"Metro-Goldwyn-Mayer, EON Productions, Danjaq, Columbia Pictures","Action, Adventure, Thriller",tt1074638,2012,10,24
8844,Jumanji,262821940,65000000,104,262821940,R,"TriStar Pictures, Interscope Communications, Teitler Film, PolyGram Filmed Entertainment","Adventure, Fantasy, Family",tt0113497,1995,12,15
842675,The Wandering Earth II,604400000,73800000,173,604400000,R,"China Film Group Corporation, Guo Fan Culture and Media",Science Fiction,tt13539646,2023,01,22
346364,It,473100000,79000000,135,473100000,R,"New Line Cinema, Vertigo Entertainment, Lin Pictures, KatzSmith Productions",Horror,tt1396484,2017,09,06
220289,Coherence,139745,50000,89,139745,R,"Bellanova Films, Ugly Duckling Films","Thriller, Science Fiction",tt2866360,2013,09,19
8393,The Gods Must Be Crazy,200000000,5000000,109,200000000,R,"CAT Films, Mimosa Films","Action, Comedy",tt0080801,1980,09,10
1716,The Last Metro,0,0,131,0,R,"Les Films du Carrosse, Sédif Productions, SFP, TF1 Films Production, TF1","Drama, Romance, War",tt0080610,1980,09,17
900667,One Piece Film Red,150797338,0,115,150797338,R,"Toei Animation, Shueisha, Toei Company, Fuji Television Network, Bandai, Bandai Namco Entertainment, ADK Emotions, dentsu","Animation, Adventure, Action, Fantasy, Music",tt16183464,2022,08,06
211387,Marvel One-Shot: Agent Carter,0,0,15,0,R,Marvel Studios,"Action, Adventure, Science Fiction, Fantasy",tt3067038,2013,09,03
793998,Happening,171765,0,100,171765,R,"France 3 Cinéma, Rectangle Productions, Srab Films, Wild Bunch",Drama,tt13880104,2021,11,04
520172,Happiest Season,1401954,0,102,1401954,R,Temple Hill Entertainment,"Romance, Comedy",tt8522006,2020,11,26
393624,Official Secrets,0,0,112,0,R,"Clear Pictures Entertainment, Classified Films, Screen Yorkshire, Entertainment One, Sierra/Affinity, Entertainment One Features, The Mark Gordon Company","Thriller, History, Drama",tt5431890,2019,08,30
168259,Furious 7,1515400000,190000000,137,1515400000,R,"Original Film, One Race, Universal Pictures","Action, Thriller, Crime",tt2820852,2015,04,01
399579,Alita: Battle Angel,405000000,170000000,122,405000000,R,"Troublemaker Studios, Lightstorm Entertainment, 20th Century Fox, TSG Entertainment","Action, Science Fiction, Adventure",tt0437086,2019,01,31
345920,Collateral Beauty,88528280,36000000,97,88528280,R,"Village Roadshow Pictures, Likely Story, Anonymous Content, New Line Cinema, PalmStar Media, Overbrook Entertainment","Drama, Romance",tt4682786,2016,12,15
296098,Bridge of Spies,165478348,40000000,141,165478348,R,"TSG Entertainment, Amblin Entertainment, Studio Babelsberg, Fox 2000 Pictures, Marc Platt Productions, Participant, Reliance Entertainment, DreamWorks Pictures","Thriller, Drama",tt3682448,2015,10,15
