IMDb_code,movie_code,year_review,month_review,day_review,rating_of_movie,ave_review_len,review_count,Title,Revenue,Budget,Runtime,Opening_weekend_US,Rating
tt0780504,64690,2024,05,18,7.0,263.0,1,Drive,78100000,15000000,100,78100000,R
tt0780511,26171,2024,04,20,4.0,135.0,1,Everybody's Fine,16443609,21000000,99,16443609,R
tt0780516,13195,2024,06,02,6.0,227.0,1,Flawless,6819587,20000000,108,6819587,R
tt0780521,10198,2016,01,16,7.0,168.0,1,The Princess and the Frog,270997378,105000000,98,270997378,R
tt0780521,10198,2019,06,10,5.0,90.0,1,The Princess and the Frog,270997378,105000000,98,270997378,R
tt0780521,10198,2020,08,18,7.0,125.0,1,The Princess and the Frog,270997378,105000000,98,270997378,R
tt0780521,10198,2022,10,21,7.0,275.0,1,The Princess and the Frog,270997378,105000000,98,270997378,R
tt0780536,8321,2019,12,28,9.0,181.0,1,In Bruges,34533783,15000000,108,34533783,R
tt0780536,8321,2020,02,29,8.0,476.0,1,In Bruges,34533783,15000000,108,34533783,R
tt0780571,3432,2015,05,02,6.0,40.0,1,Mr. Brooks,48443734,20000000,120,48443734,R
tt0780622,13121,2014,10,01,6.0,209.0,1,Teeth,2340110,2000000,94,2340110,R
tt0780622,13121,2024,04,26,6.0,238.0,1,Teeth,2340110,2000000,94,2340110,R
tt0780653,7978,2020,10,04,7.0,643.0,1,The Wolfman,140700000,150000000,103,140700000,R
tt0783233,4347,2024,02,09,7.0,362.0,1,Atonement,131016624,30000000,123,131016624,R
tt0787474,170687,2020,10,19,6.0,145.0,1,The Boxtrolls,108255770,60000000,97,108255770,R
tt0787474,170687,2022,11,21,7.0,247.0,1,The Boxtrolls,108255770,60000000,97,108255770,R
tt0787475,10074,2020,05,26,6.0,15.0,1,Hot Rod,14353654,0,88,14353654,R
tt0787475,10074,2020,11,28,6.0,143.0,1,Hot Rod,14353654,0,88,14353654,R
tt0790604,9969,2020,12,19,7.0,139.0,1,Deck the Halls,47231070,51000000,93,47231070,R
tt0790628,124459,2020,07,18,6.0,22.0,1,The Incredible Burt Wonderstone,27437881,30000000,100,27437881,R
tt0790628,124459,2020,08,01,7.0,195.0,1,The Incredible Burt Wonderstone,27437881,30000000,100,27437881,R
tt0790636,152532,2018,03,20,8.0,256.0,1,Dallas Buyers Club,55736588,5000000,117,55736588,R
tt0790686,13515,2015,10,02,7.5,323.0,1,Mirrors,72400000,35000000,111,72400000,R
tt0790724,75780,2014,12,26,3.0,311.0,1,Jack Reacher,218300000,60000000,130,218300000,R
tt0790724,75780,2018,12,16,8.0,344.0,1,Jack Reacher,218300000,60000000,130,218300000,R
tt0790724,75780,2022,08,02,6.0,256.0,1,Jack Reacher,218300000,60000000,130,218300000,R
tt0790724,75780,2023,07,06,8.0,36.0,1,Jack Reacher,218300000,60000000,130,218300000,R
tt0790736,49524,2018,01,12,6.0,427.0,1,R.I.P.D.,61600000,130000000,96,61600000,R
tt0790736,49524,2023,05,23,6.0,29.0,1,R.I.P.D.,61600000,130000000,96,61600000,R
tt0795351,28355,2014,07,03,6.0,268.0,1,Case 39,29000000,27000000,109,29000000,R
tt0795351,28355,2016,11,04,7.0,314.0,1,Case 39,29000000,27000000,109,29000000,R
tt0795368,2196,2020,09,22,8.0,206.0,1,Death at a Funeral,46789413,9000000,90,46789413,R
tt0795421,11631,2017,05,21,8.0,39.0,1,Mamma Mia!,609841637,52000000,108,609841637,R
tt0795421,11631,2018,07,04,8.0,930.0,1,Mamma Mia!,609841637,52000000,108,609841637,R
tt0795421,11631,2022,08,06,5.0,654.0,1,Mamma Mia!,609841637,52000000,108,609841637,R
tt0795421,11631,2024,06,09,7.0,146.0,1,Mamma Mia!,609841637,52000000,108,609841637,R
tt0796366,13475,2018,10,04,6.0,348.0,1,Star Trek,386839614,150000000,127,386839614,R
tt0796366,13475,2020,03,29,10.0,635.0,1,Star Trek,386839614,150000000,127,386839614,R
tt0796366,13475,2024,05,30,7.0,103.0,1,Star Trek,386839614,150000000,127,386839614,R
tt0799934,4953,2019,01,11,9.0,181.0,1,Be Kind Rewind,30600000,20000000,102,30600000,R
tt0800039,9870,2015,03,03,7.0,25.0,1,Forgetting Sarah Marshall,105173115,30000000,111,105173115,R
tt0800039,9870,2018,03,26,6.0,306.0,1,Forgetting Sarah Marshall,105173115,30000000,111,105173115,R
tt0800069,9793,2020,08,12,6.0,69.0,1,The Hills Have Eyes 2,37697773,15000000,90,37697773,R
tt0800069,9793,2022,04,23,4.0,190.0,1,The Hills Have Eyes 2,37697773,15000000,90,37697773,R
tt0800080,1724,2018,06,04,6.0,479.0,1,The Incredible Hulk,163712074,150000000,114,163712074,R
tt0800080,1724,2019,03,09,6.0,90.0,1,The Incredible Hulk,163712074,150000000,114,163712074,R
tt0800080,1724,2021,01,14,7.0,145.0,1,The Incredible Hulk,163712074,150000000,114,163712074,R
tt0800080,1724,2023,06,18,6.0,231.0,1,The Incredible Hulk,163712074,150000000,114,163712074,R
tt0800240,13018,2017,10,23,5.0,361.0,1,Deception,18024545,25000000,107,18024545,R
tt0800240,13018,2023,09,11,7.0,74.0,1,Deception,18024545,25000000,107,18024545,R
tt0800241,6687,2019,05,20,8.0,367.0,1,TransSiberian,5926410,15000000,111,5926410,R
tt0800241,6687,2021,04,24,5.0,11.0,1,TransSiberian,5926410,15000000,111,5926410,R
tt0800308,12690,2017,02,09,8.0,592.0,1,Appaloosa,20211394,20000000,115,20211394,R
tt0800320,18823,2023,10,10,6.0,158.0,1,Clash of the Titans,493200000,125000000,106,493200000,R
tt0800325,327331,2019,03,23,9.0,417.0,1,The Dirt,0,0,108,0,R
tt0800369,10195,2017,10,27,8.0,1066.0,1,Thor,449326618,150000000,115,449326618,R
tt0800369,10195,2019,03,09,7.0,82.0,1,Thor,449326618,150000000,115,449326618,R
tt0802948,13008,2013,01,27,5.0,26.0,1,An American Crime,0,2000000,97,0,R
tt0803096,68735,2016,10,17,7.0,63.0,1,Warcraft,433677183,160000000,123,433677183,R
tt0803096,68735,2016,10,20,9.0,158.0,1,Warcraft,433677183,160000000,123,433677183,R
tt0803096,68735,2016,10,24,8.0,425.0,1,Warcraft,433677183,160000000,123,433677183,R
tt0803096,68735,2021,07,11,5.0,22.0,1,Warcraft,433677183,160000000,123,433677183,R
tt0803096,68735,2021,12,29,6.0,372.0,1,Warcraft,433677183,160000000,123,433677183,R
tt0803096,68735,2022,06,22,5.0,206.0,1,Warcraft,433677183,160000000,123,433677183,R
tt0804463,152792,2015,03,16,8.0,382.0,1,Devil's Knot,0,15000000,114,0,R
tt0804516,13474,2022,10,01,6.0,154.0,1,P2,7766240,3500000,98,7766240,R
tt0804555,13186,2021,11,12,5.0,339.0,1,Wrong Turn 2: Dead End,0,4000000,96,0,R
tt0805526,18925,2013,01,02,0.5,30.0,1,Facing the Giants,10307987,100000,111,10307987,R
tt0805647,531219,2020,10,30,1.0,375.0,1,Roald Dahl's The Witches,29303571,0,106,29303571,R
tt0805647,531219,2020,10,31,4.0,103.0,1,Roald Dahl's The Witches,29303571,0,106,29303571,R
tt0805647,531219,2020,12,17,8.0,20.0,1,Roald Dahl's The Witches,29303571,0,106,29303571,R
tt0805647,531219,2022,02,16,8.0,44.0,1,Roald Dahl's The Witches,29303571,0,106,29303571,R
tt0806203,25769,2020,03,22,8.0,579.0,1,Carriers,5805279,0,84,5805279,R
tt0808146,8275,2023,04,16,7.0,43.0,1,American Pie Presents: The Naked Mile,0,0,97,0,R
tt0808151,13448,2019,09,02,7.0,410.0,1,Angels & Demons,485900000,150000000,138,485900000,R
tt0808279,8461,2023,11,05,1.0,119.0,1,Funny Games,7938872,15000000,111,7938872,R
tt0808399,12572,2021,02,14,6.0,72.0,1,"New York, I Love You",14600000,14700000,103,14600000,R
tt0808417,2011,2023,06,17,7.0,213.0,1,Persepolis,0,7300000,95,0,R
tt0808510,23023,2020,10,10,4.0,324.0,1,Tooth Fairy,112462508,48000000,101,112462508,R
tt0810784,29963,2014,11,05,6.0,37.0,1,Bright Star,14374652,10000000,119,14374652,R
tt0810784,29963,2022,08,28,4.0,485.0,1,Bright Star,14374652,10000000,119,14374652,R
tt0810819,306819,2016,02,24,7.0,286.0,1,The Danish Girl,64200000,15000000,119,64200000,R
tt0810819,306819,2022,11,29,2.0,800.0,1,The Danish Girl,64200000,15000000,119,64200000,R
tt0810900,13649,2023,12,08,6.0,253.0,1,High School Musical 2,0,7000000,108,0,R
tt0810913,71880,2023,07,05,6.0,38.0,1,Jack and Jill,149700000,79000000,91,149700000,R
tt0811080,7459,2020,10,12,4.0,158.0,1,Speed Racer,93900000,120000000,135,93900000,R
tt0814022,13184,2015,05,16,6.0,192.0,1,Bangkok Dangerous,42487390,45000000,99,42487390,R
tt0814243,19576,2021,01,04,6.0,20.0,1,One Piece: The Movie,0,0,51,0,R
tt0814255,32657,2022,08,19,6.0,50.0,1,Percy Jackson & the Olympians: The Lightning Thief,226497209,95000000,118,226497209,R
tt0814335,19904,2019,10,17,7.0,241.0,1,The Stepfather,31198531,20000000,101,31198531,R
tt0815236,34016,2019,12,09,5.0,144.0,1,She's Out of My League,49800000,20000000,104,49800000,R
tt0815236,34016,2021,08,06,7.0,180.0,1,She's Out of My League,49800000,20000000,104,49800000,R
tt0815236,34016,2022,11,20,7.0,147.0,1,She's Out of My League,49800000,20000000,104,49800000,R
tt0815244,10760,2021,07,10,7.0,102.0,1,Sydney White,13620075,16500000,108,13620075,R
tt0815245,14254,2019,07,22,8.0,300.0,1,The Uninvited,41624046,0,87,41624046,R
tt0815245,14254,2019,10,15,5.0,194.0,1,The Uninvited,41624046,0,87,41624046,R
tt0815245,14254,2022,04,11,6.0,38.0,1,The Uninvited,41624046,0,87,41624046,R
tt0815245,14254,2022,09,08,6.0,277.0,1,The Uninvited,41624046,0,87,41624046,R
tt0816442,203833,2020,05,19,3.0,117.0,1,The Book Thief,76586316,0,131,76586316,R
tt0816462,37430,2016,10,01,4.0,45.0,1,Conan the Barbarian,63523283,90000000,113,63523283,R
tt0816462,37430,2018,01,12,7.0,181.0,1,Conan the Barbarian,63523283,90000000,113,63523283,R
tt0816462,37430,2018,08,25,6.0,765.0,1,Conan the Barbarian,63523283,90000000,113,63523283,R
tt0816462,37430,2020,01,06,2.0,38.0,1,Conan the Barbarian,63523283,90000000,113,63523283,R
tt0816556,27374,2018,03,06,4.0,406.0,1,Lake Mungo,0,2000000,87,0,R
tt0816556,27374,2021,11,06,4.0,366.0,1,Lake Mungo,0,2000000,87,0,R
tt0816692,157336,2014,11,12,9.0,1162.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816692,157336,2015,09,12,9.5,278.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816692,157336,2015,10,31,7.0,163.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816692,157336,2016,10,19,10.0,583.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816692,157336,2017,02,15,10.0,248.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816692,157336,2017,12,21,4.0,513.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816692,157336,2020,01,27,9.0,372.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816692,157336,2021,11,02,9.0,222.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816692,157336,2021,11,06,10.0,93.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816692,157336,2022,06,26,9.0,63.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816692,157336,2022,07,29,7.0,348.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816692,157336,2024,01,02,10.0,260.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816692,157336,2024,06,21,9.0,360.0,1,Interstellar,701729206,165000000,169,701729206,R
tt0816711,72190,2017,03,14,4.0,168.0,1,World War Z,531865000,200000000,116,531865000,R
tt0816711,72190,2017,12,20,7.0,356.0,1,World War Z,531865000,200000000,116,531865000,R
tt0816711,72190,2022,08,25,9.0,187.0,1,World War Z,531865000,200000000,116,531865000,R
tt0816711,72190,2022,08,27,9.0,187.0,1,World War Z,531865000,200000000,116,531865000,R
tt0822847,38321,2018,03,10,8.0,184.0,1,Priest,78309131,60000000,87,78309131,R
tt0822854,7485,2017,04,02,7.0,194.0,1,Shooter,95700000,61000000,124,95700000,R
tt0822854,7485,2020,07,24,8.0,46.0,1,Shooter,95700000,61000000,124,95700000,R
tt0824747,3580,2022,02,10,9.0,153.0,1,Changeling,113400000,55000000,141,113400000,R
tt0825232,7350,2014,09,25,8.5,160.0,1,The Bucket List,175400000,45000000,97,175400000,R
tt0829150,49017,2014,11,05,5.0,63.0,1,Dracula Untold,217124280,70000000,92,217124280,R
tt0829150,49017,2018,02,20,8.0,399.0,1,Dracula Untold,217124280,70000000,92,217124280,R
tt0829150,49017,2018,05,14,7.0,361.0,1,Dracula Untold,217124280,70000000,92,217124280,R
tt0829150,49017,2022,09,15,1.0,900.0,1,Dracula Untold,217124280,70000000,92,217124280,R
tt0829150,49017,2024,06,10,6.0,128.0,1,Dracula Untold,217124280,70000000,92,217124280,R
tt0829176,46429,2017,05,19,2.0,170.0,1,Gallowwalkers,0,17000000,90,0,R
tt0829482,8363,2019,10,15,8.0,45.0,1,Superbad,170800000,20000000,113,170800000,R
tt0829482,8363,2020,10,07,7.0,227.0,1,Superbad,170800000,20000000,113,170800000,R
tt0830515,10764,2017,02,14,1.0,187.0,1,Quantum of Solace,589580482,200000000,106,589580482,R
tt0830515,10764,2017,02,19,7.0,900.0,1,Quantum of Solace,589580482,200000000,106,589580482,R
tt0830515,10764,2017,02,23,7.0,239.0,1,Quantum of Solace,589580482,200000000,106,589580482,R
tt0830515,10764,2020,04,15,7.0,125.0,1,Quantum of Solace,589580482,200000000,106,589580482,R
tt0830515,10764,2021,06,11,6.0,505.0,1,Quantum of Solace,589580482,200000000,106,589580482,R
tt0830515,10764,2021,09,27,3.0,113.0,1,Quantum of Solace,589580482,200000000,106,589580482,R
tt0830515,10764,2022,09,17,6.0,332.0,1,Quantum of Solace,589580482,200000000,106,589580482,R
tt0830515,10764,2022,10,14,5.0,42.0,1,Quantum of Solace,589580482,200000000,106,589580482,R
tt0830515,10764,2023,01,11,1.0,157.0,1,Quantum of Solace,589580482,200000000,106,589580482,R
tt0830515,10764,2023,02,11,8.0,181.0,1,Quantum of Solace,589580482,200000000,106,589580482,R
tt0830515,10764,2023,04,18,3.0,81.0,1,Quantum of Solace,589580482,200000000,106,589580482,R
tt0831387,124905,2014,09,21,6.0,444.0,1,Godzilla,524978362,160000000,123,524978362,R
tt0831387,124905,2015,03,22,6.0,661.0,1,Godzilla,524978362,160000000,123,524978362,R
tt0831387,124905,2015,11,29,6.0,428.0,1,Godzilla,524978362,160000000,123,524978362,R
tt0831387,124905,2017,02,21,7.0,574.0,1,Godzilla,524978362,160000000,123,524978362,R
tt0831387,124905,2021,03,25,7.0,952.0,1,Godzilla,524978362,160000000,123,524978362,R
tt0831387,124905,2022,06,15,6.0,281.0,1,Godzilla,524978362,160000000,123,524978362,R
tt0831888,13754,2022,07,24,10.0,95.0,1,Tekkonkinkreet,0,4200000,103,0,R
tt0832266,8390,2016,01,29,7.0,34.0,1,"Definitely, Maybe",55447968,0,112,55447968,R
tt0832266,8390,2023,06,25,8.0,47.0,1,"Definitely, Maybe",55447968,0,112,55447968,R
tt0834001,12437,2015,10,09,6.5,187.0,1,Underworld: Rise of the Lycans,92158961,35000000,92,92158961,R
tt0834001,12437,2017,07,01,10.0,166.0,1,Underworld: Rise of the Lycans,92158961,35000000,92,92158961,R
tt0837562,76492,2015,10,19,6.0,60.0,1,Hotel Transylvania,358375603,85000000,91,358375603,R
tt0837562,76492,2020,05,19,2.0,77.0,1,Hotel Transylvania,358375603,85000000,91,358375603,R
tt0837562,76492,2023,07,04,8.0,21.0,1,Hotel Transylvania,358375603,85000000,91,358375603,R
tt0837563,157433,2019,04,12,5.0,165.0,1,Pet Sematary,113118226,21000000,100,113118226,R
tt0837563,157433,2019,08,17,5.0,3486.0,1,Pet Sematary,113118226,21000000,100,113118226,R
tt0837563,157433,2020,03,15,6.0,303.0,1,Pet Sematary,113118226,21000000,100,113118226,R
tt0837563,157433,2023,01,12,1.0,94.0,1,Pet Sematary,113118226,21000000,100,113118226,R
tt0838221,4538,2016,05,25,9.0,58.0,1,The Darjeeling Limited,24377151,16000000,92,24377151,R
tt0838232,15159,2022,06,18,4.0,568.0,1,The Pink Panther 2,75871032,70000000,92,75871032,R
tt0838247,36419,2023,08,01,4.0,31.0,1,After.Life,3606395,4500000,104,3606395,R
tt0838283,12133,2020,07,10,6.0,159.0,1,Step Brothers,128100000,65000000,98,128100000,R
tt0840361,23168,2013,06,28,6.5,12.0,1,The Town,154026136,37000000,125,154026136,R
tt0840361,23168,2019,05,07,9.0,748.0,1,The Town,154026136,37000000,125,154026136,R
tt0840361,23168,2022,08,27,6.0,396.0,1,The Town,154026136,37000000,125,154026136,R
tt0841046,6575,2020,09,25,6.0,181.0,1,Walk Hard: The Dewey Cox Story,18317151,35000000,96,18317151,R
tt0842926,39781,2022,07,15,5.0,538.0,1,The Kids Are All Right,34705850,3500000,106,34705850,R
tt0844471,22794,2019,04,12,5.0,38.0,1,Cloudy with a Chance of Meatballs,242988466,100000000,90,242988466,R
tt0844708,18405,2013,11,04,7.0,510.0,1,The Last House on the Left,32721635,15000000,113,32721635,R
tt0844708,18405,2023,09,25,8.0,69.0,1,The Last House on the Left,32721635,15000000,113,32721635,R
tt0844760,11127,2017,08,29,1.0,38.0,1,Starship Troopers 3: Marauder,0,20000000,105,0,R
tt0844760,11127,2022,10,01,7.0,118.0,1,Starship Troopers 3: Marauder,0,20000000,105,0,R
tt0844760,11127,2023,01,10,8.0,178.0,1,Starship Troopers 3: Marauder,0,20000000,105,0,R
tt0848228,24428,2012,06,05,8.0,89.0,1,The Avengers,1518815515,220000000,143,1518815515,R
tt0848228,24428,2017,10,27,9.0,559.0,1,The Avengers,1518815515,220000000,143,1518815515,R
tt0848228,24428,2019,03,09,8.0,58.0,1,The Avengers,1518815515,220000000,143,1518815515,R
tt0848228,24428,2019,04,09,8.5,71.0,1,The Avengers,1518815515,220000000,143,1518815515,R
tt0848228,24428,2019,08,04,9.0,661.0,1,The Avengers,1518815515,220000000,143,1518815515,R
tt0848557,13025,2016,08,12,9.0,56.0,1,Diary of the Dead,5540941,2000000,96,5540941,R
tt0848557,13025,2023,07,09,5.0,35.0,1,Diary of the Dead,5540941,2000000,96,5540941,R
tt0851578,4977,2020,01,16,8.0,579.0,1,Paprika,946590,0,90,946590,R
tt0852713,12620,2021,07,10,7.0,76.0,1,The House Bunny,70442940,25000000,97,70442940,R
tt0856288,13312,2021,02,06,1.0,153.0,1,Inside,0,3000000,83,0,R
tt0859163,1735,2017,06,21,3.0,60.0,1,The Mummy: Tomb of the Dragon Emperor,403449830,145000000,112,403449830,R
tt0859163,1735,2019,04,03,4.0,431.0,1,The Mummy: Tomb of the Dragon Emperor,403449830,145000000,112,403449830,R
tt0859163,1735,2019,12,08,6.0,353.0,1,The Mummy: Tomb of the Dragon Emperor,403449830,145000000,112,403449830,R
tt0859635,50022,2018,09,13,6.0,169.0,1,Super Troopers 2,31626386,13500000,100,31626386,R
tt0861739,7347,2015,10,05,7.0,29.0,1,Elite Squad,14759148,4000000,115,14759148,R
tt0861739,7347,2022,12,15,8.0,828.0,1,Elite Squad,14759148,4000000,115,14759148,R
tt0862467,37861,2014,06,03,3.0,111.0,1,Valhalla Rising,31000,5650000,93,31000,R
tt0862467,37861,2018,05,06,7.0,377.0,1,Valhalla Rising,31000,5650000,93,31000,R
tt0862467,37861,2023,10,08,4.0,167.0,1,Valhalla Rising,31000,5650000,93,31000,R
tt0862846,13090,2017,02,21,10.0,806.0,1,Sunshine Cleaning,16174377,5000000,91,16174377,R
tt0862856,23202,2015,11,01,8.0,187.0,1,Trick 'r Treat,27909,12000000,82,27909,R
tt0862856,23202,2020,10,28,8.0,10.0,1,Trick 'r Treat,27909,12000000,82,27909,R
tt0862856,23202,2024,01,30,7.0,169.0,1,Trick 'r Treat,27909,12000000,82,27909,R
tt0864761,12783,2022,06,18,8.0,714.0,1,The Duchess,43306325,17759769,110,43306325,R
tt0864761,12783,2024,06,09,6.0,167.0,1,The Duchess,43306325,17759769,110,43306325,R
tt0864835,82703,2021,04,07,8.0,25.0,1,Mr. Peabody & Sherman,272912430,145000000,92,272912430,R
tt0869994,8279,2024,04,13,7.0,287.0,1,Paris,23550000,19000000,130,23550000,R
tt0870111,11499,2020,05,21,8.0,62.0,1,Frost/Nixon,18593156,25000000,122,18593156,R
tt0870111,11499,2023,01,12,8.0,195.0,1,Frost/Nixon,18593156,25000000,122,18593156,R
tt0870111,11499,2024,05,30,7.0,294.0,1,Frost/Nixon,18593156,25000000,122,18593156,R
tt0870154,451048,2021,07,31,8.0,103.0,1,Jungle Cruise,220889446,200000000,127,220889446,R
tt0870154,451048,2021,08,01,7.0,59.0,1,Jungle Cruise,220889446,200000000,127,220889446,R
tt0870154,451048,2021,08,03,8.0,121.0,1,Jungle Cruise,220889446,200000000,127,220889446,R
tt0870154,451048,2021,08,09,10.0,882.0,1,Jungle Cruise,220889446,200000000,127,220889446,R
tt0870154,451048,2021,09,25,10.0,18.0,1,Jungle Cruise,220889446,200000000,127,220889446,R
tt0870154,451048,2021,10,17,9.0,378.0,1,Jungle Cruise,220889446,200000000,127,220889446,R
tt0870154,451048,2022,06,20,4.0,72.0,1,Jungle Cruise,220889446,200000000,127,220889446,R
tt0870984,17609,2013,01,15,6.5,31.0,1,Antichrist,7413863,11000000,108,7413863,R
tt0871426,8780,2023,04,22,10.0,15.0,1,Baby Mama,64400000,30000000,99,64400000,R
tt0873886,48572,2014,07,14,6.0,289.0,1,Red State,1104682,4000000,88,1104682,R
tt0875034,10197,2018,12,13,7.0,432.0,1,Nine,53825515,80000000,118,53825515,R
tt0878804,22881,2022,11,20,8.0,152.0,1,The Blind Side,309200000,29000000,129,309200000,R
tt0880578,8090,2019,01,20,3.0,267.0,1,Untraceable,52659594,35000000,101,52659594,R
tt0881320,48340,2014,06,04,6.5,154.0,1,Sanctum,108609310,30000000,108,108609310,R
tt0884328,5876,2017,03,12,8.0,461.0,1,The Mist,57470220,18000000,126,57470220,R
tt0884328,5876,2019,10,06,8.0,494.0,1,The Mist,57470220,18000000,126,57470220,R
tt0884328,5876,2020,11,12,10.0,406.0,1,The Mist,57470220,18000000,126,57470220,R
tt0884732,252838,2016,04,24,8.0,217.0,1,The Wedding Ringer,79799880,23000000,101,79799880,R
tt0887261,338947,2022,10,11,4.0,134.0,1,Hellraiser,0,14000000,121,0,R
tt0887261,338947,2022,12,20,5.0,104.0,1,Hellraiser,0,14000000,121,0,R
tt0887883,4944,2018,05,22,8.0,25.0,1,Burn After Reading,163700000,37000000,96,163700000,R
tt0889573,41210,2021,01,12,7.0,127.0,1,The Switch,49830607,19000000,101,49830607,R
tt0891592,15268,2018,01,10,6.0,271.0,1,Street Fighter: The Legend of Chun-Li,12764201,50000000,97,12764201,R
tt0891592,15268,2023,01,16,4.0,159.0,1,Street Fighter: The Legend of Chun-Li,12764201,50000000,97,12764201,R
tt0892255,8881,2024,04,25,7.0,309.0,1,Che: Part One,0,30000000,134,0,R
tt0892769,10191,2019,03,09,9.0,54.0,1,How to Train Your Dragon,494879471,165000000,98,494879471,R
tt0892769,10191,2021,02,12,10.0,23.0,1,How to Train Your Dragon,494879471,165000000,98,494879471,R
tt0892791,10192,2015,12,05,7.0,275.0,1,Shrek Forever After,752600867,165000000,93,752600867,R
tt0892791,10192,2017,02,09,7.0,115.0,1,Shrek Forever After,752600867,165000000,93,752600867,R
tt0896872,65760,2023,01,20,8.0,241.0,1,The Whistleblower,0,0,112,0,R
tt0898367,20766,2014,03,06,6.0,14.0,1,The Road,27635305,32000000,111,27635305,R
tt0898367,20766,2019,10,11,8.0,338.0,1,The Road,27635305,32000000,111,27635305,R
tt0898367,20766,2021,06,20,5.0,332.0,1,The Road,27635305,32000000,111,27635305,R
tt0898367,20766,2022,12,09,6.0,160.0,1,The Road,27635305,32000000,111,27635305,R
tt0900387,271674,2016,12,04,7.0,283.0,1,Suite Française,9104716,15000000,103,9104716,R
tt0903624,49051,2012,12,17,6.5,115.0,1,The Hobbit: An Unexpected Journey,1021103568,250000000,169,1021103568,R
tt0903624,49051,2013,03,15,9.0,87.0,1,The Hobbit: An Unexpected Journey,1021103568,250000000,169,1021103568,R
tt0903624,49051,2021,02,20,9.0,131.0,1,The Hobbit: An Unexpected Journey,1021103568,250000000,169,1021103568,R
tt0903624,49051,2022,09,05,7.0,174.0,1,The Hobbit: An Unexpected Journey,1021103568,250000000,169,1021103568,R
tt0903624,49051,2023,03,26,6.0,396.0,1,The Hobbit: An Unexpected Journey,1021103568,250000000,169,1021103568,R
tt0905372,60935,2019,10,01,7.0,722.0,1,The Thing,31505287,35000000,103,31505287,R
tt0905372,60935,2023,09,18,7.0,266.0,1,The Thing,31505287,35000000,103,31505287,R
tt0907657,5723,2017,02,08,10.0,307.0,1,Once,20710513,160000,85,20710513,R
tt0907657,5723,2021,05,15,10.0,228.0,1,Once,20710513,160000,85,20710513,R
tt0910554,22494,2018,09,16,5.0,104.0,1,Frequently Asked Questions About Time Travel,23820,0,83,23820,R
tt0910905,13975,2014,06,16,5.0,23.0,1,In the Electric Mist,0,0,117,0,R
tt0910905,13975,2014,12,31,7.5,408.0,1,In the Electric Mist,0,0,117,0,R
tt0910905,13975,2023,10,05,6.0,191.0,1,In the Electric Mist,0,0,117,0,R
tt0910936,10189,2020,02,09,8.0,327.0,1,Pineapple Express,101624843,27000000,111,101624843,R
tt0910936,10189,2020,09,20,6.0,363.0,1,Pineapple Express,101624843,27000000,111,101624843,R
tt0910970,10681,2016,08,16,10.0,100.0,1,WALL·E,521311860,180000000,98,521311860,R
tt0910970,10681,2020,08,13,10.0,151.0,1,WALL·E,521311860,180000000,98,521311860,R
tt0910970,10681,2020,08,15,9.0,109.0,1,WALL·E,521311860,180000000,98,521311860,R
tt0910970,10681,2023,01,02,7.0,137.0,1,WALL·E,521311860,180000000,98,521311860,R
tt0910970,10681,2023,05,16,7.0,292.0,1,WALL·E,521311860,180000000,98,521311860,R
tt0914798,14574,2024,06,11,8.0,186.0,1,The Boy in the Striped Pyjamas,20416563,12500000,94,20416563,R
tt0918927,14359,2016,09,23,9.0,321.0,1,Doubt,50907234,20000000,104,50907234,R
tt0918927,14359,2022,06,27,7.0,282.0,1,Doubt,50907234,20000000,104,50907234,R
tt0918940,258489,2016,10,24,6.0,400.0,1,The Legend of Tarzan,356743061,180000000,109,356743061,R
tt0918940,258489,2016,12,30,4.0,215.0,1,The Legend of Tarzan,356743061,180000000,109,356743061,R
tt0918940,258489,2023,01,29,7.0,408.0,1,The Legend of Tarzan,356743061,180000000,109,356743061,R
tt0926084,12444,2024,07,20,8.0,224.0,1,Harry Potter and the Deathly Hallows: Part 1,954305868,250000000,146,954305868,R
tt0926129,8617,2021,02,24,7.0,122.0,1,Prom Night,14800000,20000000,88,14800000,R
tt0926129,8617,2023,07,28,6.0,26.0,1,Prom Night,14800000,20000000,88,14800000,R
tt0929629,12914,2019,07,26,1.0,15.0,1,Stargate: Continuum,0,7000000,98,0,R
tt0929632,25793,2020,04,09,7.0,51.0,1,Precious,47536959,10000000,110,47536959,R
tt0935075,27585,2022,07,19,10.0,580.0,1,Rabbit Hole,5144717,5000000,91,5144717,R
tt0936501,8681,2013,01,07,9.5,46.0,1,Taken,226830568,25000000,94,226830568,R
tt0936501,8681,2013,03,09,8.0,217.0,1,Taken,226830568,25000000,94,226830568,R
tt0936501,8681,2019,03,16,6.0,117.0,1,Taken,226830568,25000000,94,226830568,R
